"tree1","tree2","pearson_r","Site.x","Species.x","Region","hilo","hegyi","DBH","Site.y","Species.y","Distance"
"18pl1_3","18ac2_4",0.492608972037763,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac2_4",0.381100098723823,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",7.08444537955966
"18pl3_1","18ac2_4",-0.0279792930013216,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",NA
"18ac3_2","18ac3_1",0.364678574161774,"pp","AC","SENF","high",1.46256864177022,26.2,"pp","AC",NA
"18ac3_3","18ac3_1",0.793745834587513,"pp","AC","SENF","high",0.926272198888272,113,"pp","AC",NA
"18ac3_4","18ac3_1",0.197816552111747,"pp","AC","SENF","high",1.42577571161001,76.1,"pp","AC",19.8347492383816
"18ac3_5","18ac3_1",0.617692369979802,"pp","AC","SENF","high",3.20436999519379,42.5,"pp","AC",17.3330712428831
"18ac3_6","18ac3_1",-0.00653484467522564,"pp","AC","SENF","high",2.60666652305313,56,"pp","AC",11.259466510241
"18ac3_7","18ac3_1",0.397048020438079,"pp","AC","SENF","high",8.90205199451853,27.5,"pp","AC",14.1370420671868
"18pj1_1","18ac3_1",0.626606893396522,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_1",0.639695799594958,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_1",0.410698368239785,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_1",0.732113265320727,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_1",0.383165057049714,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_1",0.615013857233141,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",NA
"18pj3_2","18ac3_1",0.315879347304175,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",NA
"18pl1_1","18ac3_1",0.186109237495542,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_1",0.475706704267112,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_1",0.364977684136997,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_1",0.266808673421557,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_1",-0.0604371476965326,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",3.10442723022671
"18ac3_3","18ac3_2",0.225469636990084,"pp","AC","SENF","high",0.926272198888272,113,"pp","AC",NA
"18ac3_4","18ac3_2",0.327664280957004,"pp","AC","SENF","high",1.42577571161001,76.1,"pp","AC",NA
"18ac3_5","18ac3_2",0.359104419957361,"pp","AC","SENF","high",3.20436999519379,42.5,"pp","AC",NA
"18ac3_6","18ac3_2",0.350765709944971,"pp","AC","SENF","high",2.60666652305313,56,"pp","AC",NA
"18ac3_7","18ac3_2",0.494820049051198,"pp","AC","SENF","high",8.90205199451853,27.5,"pp","AC",NA
"18pj1_1","18ac3_2",0.140377133075015,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_2",0.172738849654952,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_2",0.140988782055265,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_2",0.118827588201915,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_2",-0.0263263900911281,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_2",-0.0186112562647508,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",7.54829872981374
"18pj3_2","18ac3_2",0.176609904769702,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",NA
"18pl1_1","18ac3_2",0.685963280440169,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_2",0.32692742890021,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_2",0.439017287417342,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_2",0.468012479750614,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_2",0.163162518352063,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",NA
"18ac3_4","18ac3_3",0.237952034563078,"pp","AC","SENF","high",1.42577571161001,76.1,"pp","AC",9.13496153202627
"18ac3_5","18ac3_3",0.64934761936894,"pp","AC","SENF","high",3.20436999519379,42.5,"pp","AC",NA
"18ac3_6","18ac3_3",-0.0977701333079896,"pp","AC","SENF","high",2.60666652305313,56,"pp","AC",NA
"18ac3_7","18ac3_3",0.400180477716496,"pp","AC","SENF","high",8.90205199451853,27.5,"pp","AC",NA
"18pj1_1","18ac3_3",0.715129214418963,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_3",0.638222970618639,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_3",0.169874231836896,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_3",0.873043021274128,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_3",0.415423922712708,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_3",0.624045282772078,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",NA
"18pj3_2","18ac3_3",0.331013433452619,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",11.19909820068
"18pl1_1","18ac3_3",0.151468395202092,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_3",0.446740689060908,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_3",0.401837978226793,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_3",0.345206566939729,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_3",0.196962800109854,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",NA
"18ac3_5","18ac3_4",0.5805961536268,"pp","AC","SENF","high",3.20436999519379,42.5,"pp","AC",15.2542097048424
"18ac3_6","18ac3_4",0.836917534127622,"pp","AC","SENF","high",2.60666652305313,56,"pp","AC",NA
"18ac3_7","18ac3_4",0.633923990561826,"pp","AC","SENF","high",8.90205199451853,27.5,"pp","AC",NA
"18pj1_1","18ac3_4",0.237595256901169,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_4",-0.172538487972947,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_4",0.0327545778071485,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_4",0.266549072304643,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_4",-0.084746672361268,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_4",0.265552037807222,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",NA
"18pj3_2","18ac3_4",0.644855141087403,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",4.94856792028338
"18pl1_1","18ac3_4",0.552708622000305,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_4",-0.19134221360573,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_4",0.247776404713146,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_4",0.579732975601449,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_4",0.605466058031934,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",NA
"18ac3_6","18ac3_5",0.251775023188652,"pp","AC","SENF","high",2.60666652305313,56,"pp","AC",11.8013639045824
"18ac3_7","18ac3_5",0.589068163110366,"pp","AC","SENF","high",8.90205199451853,27.5,"pp","AC",15.803913601616
"18pj1_1","18ac3_5",0.330707587216077,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_5",0.314033859208421,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_5",0.0877062628013171,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_5",0.61069908154583,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_5",-0.0357619520719676,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_5",0.244093981775672,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",NA
"18pj3_2","18ac3_5",0.276364742382056,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",15.6439932898419
"18pl1_1","18ac3_5",0.257941466510683,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_5",0.208750020145485,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_5",0.339831783824639,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_5",0.393558269337169,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_5",0.241090783970417,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",19.8429238431636
"18ac3_7","18ac3_6",0.579367602460742,"pp","AC","SENF","high",8.90205199451853,27.5,"pp","AC",4.6748583123354
"18pj1_1","18ac3_6",-0.155505650901731,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_6",-0.507796918796064,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_6",-0.134236648142929,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_6",-0.102490638743039,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_6",-0.471412856894846,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_6",-0.109874804202124,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",NA
"18pj3_2","18ac3_6",0.609577821834654,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",NA
"18pl1_1","18ac3_6",0.446560389975541,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_6",-0.452100590543554,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_6",-0.0766832778432325,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_6",0.297350633343292,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_6",0.31723236437555,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",14.3593724279267
"18pj1_1","18ac3_7",0.159450928866813,"pp","PJ","SENF","high",1.16228124955253,90.9,"pp","AC",NA
"18pj2_1","18ac3_7",0.0792137565590949,"pp","PJ","SENF","high",0.963350305141174,118,"pp","AC",NA
"18pj2_3","18ac3_7",0.0159579848998522,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","AC",NA
"18pj2_4","18ac3_7",0.474562717465418,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","AC",NA
"18pj2_5","18ac3_7",-0.017369037011253,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","AC",NA
"18pj3_1","18ac3_7",0.149948898359282,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","AC",NA
"18pj3_2","18ac3_7",0.275232848643747,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","AC",NA
"18pl1_1","18ac3_7",0.481567877580371,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","AC",NA
"18pl1_2","18ac3_7",0.127248152497265,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","AC",NA
"18pl1_3","18ac3_7",0.406985665100169,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","AC",NA
"18pl2_1","18ac3_7",0.566384920761057,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","AC",NA
"18pl3_1","18ac3_7",0.5907371746085,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","AC",17.0828776578698
"18pj2_1","18pj1_1",0.667667613344711,"pp","PJ","SENF","high",0.963350305141174,118,"pp","PJ",NA
"18pj2_3","18pj1_1",0.499884921802601,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","PJ",NA
"18pj2_4","18pj1_1",0.583150467694955,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","PJ",NA
"18pj2_5","18pj1_1",0.668583023664884,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","PJ",NA
"18pj3_1","18pj1_1",0.585431407975692,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","PJ",NA
"18pj3_2","18pj1_1",0.155598529289656,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","PJ",NA
"18pl1_1","18pj1_1",0.379915050609394,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",8.13106572645463
"18pl1_2","18pj1_1",0.626862329302202,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",5.12966294450588
"18pl1_3","18pj1_1",0.665355128670239,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",10.117833801309
"18pl2_1","18pj1_1",0.592207359573583,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj1_1",0.244773497856162,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pj2_3","18pj2_1",0.681635643548468,"pp","PJ","SENF","high",0.748931009957592,139.8,"pp","PJ",12.6334855393766
"18pj2_4","18pj2_1",0.64228774423261,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","PJ",NA
"18pj2_5","18pj2_1",0.816156933952954,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","PJ",NA
"18pj3_1","18pj2_1",0.595333731341979,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","PJ",NA
"18pj3_2","18pj2_1",-0.194655170114176,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","PJ",NA
"18pl1_1","18pj2_1",0.188674464362596,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",NA
"18pl1_2","18pj2_1",0.85514081364348,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",NA
"18pl1_3","18pj2_1",0.635337038170883,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",NA
"18pl2_1","18pj2_1",0.390467417231084,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj2_1",0.0397032282851282,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pj2_4","18pj2_3",0.29191644296768,"pp","PJ","SENF","high",1.63565357040683,91.6,"pp","PJ",NA
"18pj2_5","18pj2_3",0.585585261579468,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","PJ",NA
"18pj3_1","18pj2_3",0.461503866008876,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","PJ",NA
"18pj3_2","18pj2_3",-0.239328701043697,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","PJ",NA
"18pl1_1","18pj2_3",0.264777417934306,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",NA
"18pl1_2","18pj2_3",0.684416134069058,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",NA
"18pl1_3","18pj2_3",0.521180559414964,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",NA
"18pl2_1","18pj2_3",0.399552786748959,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj2_3",-0.0935843254357093,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pj2_5","18pj2_4",0.455075771431705,"pp","PJ","SENF","high",0.931437821476599,123.6,"pp","PJ",7.74196556612329
"18pj3_1","18pj2_4",0.6887077421952,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","PJ",NA
"18pj3_2","18pj2_4",0.272779590890403,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","PJ",NA
"18pl1_1","18pj2_4",0.0768178937056521,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",NA
"18pl1_2","18pj2_4",0.457397950601219,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",NA
"18pl1_3","18pj2_4",0.438181861991266,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",NA
"18pl2_1","18pj2_4",0.381005328410424,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj2_4",0.338302095527957,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pj3_1","18pj2_5",0.573623930345991,"pp","PJ","SENF","high",0.213391221683462,117.5,"pp","PJ",NA
"18pj3_2","18pj2_5",-0.209659235374473,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","PJ",NA
"18pl1_1","18pj2_5",0.157090382490215,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",NA
"18pl1_2","18pj2_5",0.718071662633428,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",NA
"18pl1_3","18pj2_5",0.672675931125631,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",NA
"18pl2_1","18pj2_5",0.416471871986765,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj2_5",0.261273915128032,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pj3_2","18pj3_1",0.121331182847964,"pp","PJ","SENF","high",0.97111094171167,104.4,"pp","PJ",NA
"18pl1_1","18pj3_1",-0.0604496024790014,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",NA
"18pl1_2","18pj3_1",0.357075113665128,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",NA
"18pl1_3","18pj3_1",0.230881865974931,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",NA
"18pl2_1","18pj3_1",0.23590635555286,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj3_1",0.243564000920469,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pl1_1","18pj3_2",0.23950428114575,"pp","PL","SENF","high",0.801510343099534,104.6,"pp","PJ",NA
"18pl1_2","18pj3_2",-0.413840395637605,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PJ",NA
"18pl1_3","18pj3_2",-0.0611339418565456,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PJ",NA
"18pl2_1","18pj3_2",0.154708988767188,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PJ",NA
"18pl3_1","18pj3_2",0.154715034148576,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PJ",NA
"18pl1_2","18pl1_1",0.430635474167286,"pp","PL","SENF","high",1.1721965248891,116.6,"pp","PL",13.1835972597042
"18pl1_3","18pl1_1",0.613190786911151,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PL",16.507814488148
"18pl2_1","18pl1_1",0.799275431842692,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PL",NA
"18pl3_1","18pl1_1",0.476297713407616,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PL",NA
"18pl1_3","18pl1_2",0.719169073572006,"pp","PL","SENF","high",1.03666605942193,111.8,"pp","PL",6.85472715872685
"18pl2_1","18pl1_2",0.534725622896863,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PL",NA
"18pl3_1","18pl1_2",0.142040462303357,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PL",NA
"18pl2_1","18pl1_3",0.825199159911224,"pp","PL","SENF","high",4.2834131203677,37.2,"pp","PL",NA
"18pl3_1","18pl1_3",0.470897094764149,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PL",NA
"18pl3_1","18pl2_1",0.722428620292272,"pp","PL","SENF","high",1.69406475158663,68.2,"pp","PL",NA
"8ac1_2","8ac1_1",0.740002129351464,"pr","AC","SEKI","high",10.0246474233968,9.9,"pr","AC",NA
"8ac2_1","8ac1_1",0.510355703644506,"pr","AC","SEKI","high",4.99543526926679,25.2,"pr","AC",NA
"8ac2_2","8ac1_1",0.0945408049696074,"pr","AC","SEKI","high",3.36466632060896,96,"pr","AC",NA
"8ac2_4","8ac1_1",0.110407870631514,"pr","AC","SEKI","high",5.38201934815488,85.9,"pr","AC",NA
"8ac3_3","8ac1_1",0.777576390169989,"pr","AC","SEKI","high",2.54647715848911,53.2,"pr","AC",NA
"8ac3_4","8ac1_1",-0.178797437240098,"pr","AC","SEKI","high",13.816704274131,16,"pr","AC",NA
"8ac1_3157","8ac1_1",-0.18142354176235,"pr","AC","SEKI","high",3.34001036944545,35.6,"pr","AC",NA
"8ac2_528","8ac1_1",0.433283444083392,"pr","AC","SEKI","high",5.71911581170501,20.7,"pr","AC",NA
"8ac2_533","8ac1_1",0.30563540380592,"pr","AC","SEKI","high",1.55872543366275,49.3,"pr","AC",NA
"8ac2_543","8ac1_1",0.097112815052341,"pr","AC","SEKI","high",0.398364898440727,105.2,"pr","AC",NA
"8pj1_1","8ac1_1",0.553358670845471,"pr","PJ","SEKI","high",1.11065927799661,67.2,"pr","AC",16.1987332259282
"8pj1_2","8ac1_1",0.804675305375188,"pr","PJ","SEKI","high",7.67103696961142,18,"pr","AC",18.0801946006164
"8pj1_3","8ac1_1",0.778560386557984,"pr","PJ","SEKI","high",2.04179626472061,47.3,"pr","AC",18.7360876204939
"8pj2_1","8ac1_1",-0.227818136641927,"pr","PJ","SEKI","high",2.30907418503943,110.7,"pr","AC",NA
"8pj2_2","8ac1_1",0.0490688033435042,"pr","PJ","SEKI","high",2.73161714014293,95.8,"pr","AC",NA
"8pj3_1","8ac1_1",0.00159527216197417,"pr","PJ","SEKI","high",1.14868130816455,101.2,"pr","AC",NA
"8pj3_2","8ac1_1",0.466880903989819,"pr","PJ","SEKI","high",4.49595549866397,41.6,"pr","AC",NA
"8pj1_497","8ac1_1",0.576211234241969,"pr","PJ","SEKI","high",1.15262506920303,71.5,"pr","AC",NA
"8pj2_552","8ac1_1",0.0517190576770543,"pr","PJ","SEKI","high",2.86697222703465,42,"pr","AC",NA
"8pj3_598","8ac1_1",0.464747623421885,"pr","PJ","SEKI","high",2.6074429816285,42.2,"pr","AC",NA
"8pl1_1","8ac1_1",0.357874607860459,"pr","PL","SEKI","high",0.521984906758819,119.5,"pr","AC",NA
